StPostal,Fips,Category_001,Category_002,Category_003,Category_004,Category_005,Category_006,Category_010,Category_011,Category_012,Category_013,Category_014,Category_021,Category_022,Category_023,Category_024,Category_025,Category_026,Category_027,Category_028,Category_029,Category_030,Category_031,Category_032,Category_033,Category_034,Category_035,Category_036,Category_037,Category_038,Category_039,Category_041,Category_042,Category_043,Category_044,Category_045,Category_046,Category_047,Category_048,Category_049,Category_050,Category_052,Category_053,Category_054,Category_055,Category_056,Category_057,Category_058,Category_059,Category_060,Category_061,Category_066,Category_067,Category_068,Category_069,Category_070,Category_071,Category_072,Category_074,Category_075,Category_076,Category_077,Category_092,Category_111,Category_112,Category_121,Category_122,Category_123,Category_124,Category_131,Category_141,Category_142,Category_143,Category_152,Category_176,Category_190,Category_195,Category_204,Category_205,Category_206,Category_207,Category_208,Category_209,Category_211,Category_212,Category_213,Category_214,Category_216,Category_217,Category_218,Category_219,Category_220,Category_221,Category_222,Category_223,Category_224,Category_225,Category_226,Category_227,Category_229,Category_230,Category_231,Category_232,Category_233,Category_234,Category_235,Category_236,Category_237,Category_238,Category_239,Category_240,Category_241,Category_242,Category_243,Category_244,Category_245,Category_246,Category_247,Category_248,Category_249,Category_250,Category_254,Corn_all,Cotton_all,Sorghum_all,Soybeans_all,Barley_all,Wheat_Durum_all,Wheat_Winter_all,Oats_all,Canteloupe_all,Lettuce_all
NC,37113,5888,0,0,0,77,0,0,6,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40607,0,0,0,0,31,8,0,0,0,0,0,0,0,0,244,873,0,0,0,19,0,7916,0,21,58,0,2945,0,0,0,0,0,0,80,7262,0,77915,6588,1751,288,916,1262133,28446,1864,10584,37512,300,0,0,0,0,2,0,0,0,0,0,0,189,0,0,0,0,417,0,0,0,12,0,0,384,0,0,0,0,0,0,1,0,0,0,0,0,2,107,0,0,0,0,0,0,0,0,5900,0,1,77,0,0,13,0,0,0
NC,37115,4454,0,0,0,516,0,0,57,4,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,105,75039,0,0,0,0,0,157,0,0,0,0,0,4,0,0,201,21,0,0,0,76,0,2346,0,10,2242,0,1347,0,0,0,0,0,0,0,3799,0,57806,3942,456,71,958,1057489,34763,3305,4571,45344,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,212,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4666,0,0,527,0,0,223,1,0,0
NC,37117,22839,161309,0,2833,65919,0,28987,19453,0,0,0,0,0,0,9125,0,46975,8,51,12,0,0,0,0,194,0,1,2138,0,0,0,0,0,180,0,102,0,0,0,0,0,0,0,0,0,2591,0,2770,0,33585,0,0,0,3,0,0,0,0,0,0,0,44,5194,0,49623,13480,3523,831,219,7304,321454,5641,111199,27775,376540,4877,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,46,0,438,0,25,0,6,0,0,0,0,0,0,0,0,0,22841,161747,2879,112919,0,0,56586,76,0,0
NC,37119,8396,12,0,4,3545,7,0,69,2,0,0,48,0,0,124,0,4788,67,13,3,0,0,0,0,0,0,0,26837,0,0,0,0,0,62,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,9068,0,0,0,0,0,0,0,0,0,0,0,0,57971,0,457691,320673,117464,61718,1802,333299,88421,640,523,77374,665,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,8,45,0,0,80,0,0,0,0,0,0,0,0,0,0,22,8511,12,12,8435,115,0,4990,93,0,0
NC,37121,486,0,0,0,68,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,11749,0,0,0,0,0,27,0,0,0,0,0,0,0,0,37,0,0,0,0,13,0,203,0,0,2580,0,2715,0,0,0,0,0,0,0,1210,0,34535,3219,1016,302,2153,545623,11168,1607,3164,16646,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,492,0,0,68,0,0,6,0,0,0
NC,37123,10706,3139,0,978,3365,0,0,162,399,0,0,34,0,0,548,0,4688,193,2,17,0,0,0,0,0,0,0,36835,0,0,0,0,0,71,0,1,0,3,0,0,0,0,0,0,0,0,6,1248,13,12218,0,137,0,0,0,0,0,0,0,0,0,0,31792,0,64109,11091,3181,1302,2030,696176,365327,25904,17801,139522,8400,102,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,14,18,0,0,0,0,0,0,0,0,1287,2,0,0,14,0,0,1,0,0,0,0,0,0,0,2,10740,3139,2265,8069,38,0,6537,34,0,0
NC,37125,9487,496,0,5360,11131,0,4,4255,335,0,0,139,0,0,2090,0,10967,111,44,69,0,0,0,0,0,0,0,54426,0,0,0,0,0,705,0,6,0,2,0,0,0,0,0,0,0,0,0,1035,0,30875,0,167,0,0,0,0,0,0,0,0,0,0,29407,0,138378,35571,7061,2175,5399,586419,634682,32704,41623,307429,73979,968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,31,9,0,0,0,0,0,0,0,0,2735,2,0,0,30,0,0,1,0,0,0,0,0,0,0,4,9529,496,8095,22132,145,0,15823,83,0,0
NC,37127,15461,78685,0,8558,140325,9,8789,21843,10,0,0,0,0,0,4639,0,46732,94,46,1438,0,2,0,0,4,0,3,102985,0,0,0,0,0,114,0,11535,0,22,0,523,0,1,10,0,0,6,0,18002,0,15666,0,0,0,28,0,0,0,26,0,0,0,0,14736,0,108567,37762,13138,4298,361,312333,225372,20899,39794,115609,187789,2384,0,1,0,8,0,0,0,0,0,0,131,0,0,21,0,0,5,0,0,4,3,0,0,0,0,0,0,0,0,372,1,18,377,14,0,20,92,0,0,0,0,0,0,0,0,15469,79080,8930,187448,1,0,51765,63,0,0
NC,37129,3214,82,0,46,4152,0,7,4,0,0,0,0,0,0,43,0,1306,1,6,4,0,0,0,0,0,0,0,780,0,0,0,0,0,14,0,13,0,0,0,0,0,1,0,0,0,0,0,97,0,4637,0,0,0,0,0,0,0,0,0,0,0,1,49180,0,89544,96533,33746,9743,9644,43,95534,201,52273,3420,95769,44005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,5,0,38,0,0,0,0,0,0,0,0,0,3214,86,55,5463,0,0,1362,11,0,0
NC,37131,32300,204659,0,4567,94028,0,7771,802,4,0,0,0,0,0,2027,0,82112,38,133,49,0,0,0,0,1,0,28,2003,0,0,0,0,0,1026,0,6,0,0,0,31,0,0,0,0,0,793,0,23050,0,36280,0,0,0,0,0,0,0,0,0,0,0,0,36666,0,71760,5430,1839,360,156,154344,361640,15293,112029,13667,315643,1640,0,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,259,0,198,289,213,0,1,0,0,0,0,0,0,0,0,0,32315,205146,4826,176642,0,0,84611,346,0,0
NC,37133,53270,17614,0,6588,38602,0,571,3984,0,0,0,0,0,0,1802,0,37334,11,12,128,0,0,0,0,0,0,1,8793,0,0,0,0,0,45,0,4,0,0,0,1,0,0,1,0,0,65,0,7146,1,115762,0,0,0,14,0,0,0,2,0,0,0,43,10670,0,103103,65510,19458,4714,14411,432,709648,20864,249794,71495,585277,44091,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,433,0,26,2,195,0,23,0,0,0,0,0,0,0,0,0,53276,17642,7021,76133,0,0,39601,207,0,0
NC,37135,14653,7,0,831,10885,0,2,1694,0,0,0,383,0,0,9616,0,3029,49,104,72,0,0,0,0,0,0,2,122758,0,0,0,0,0,16,0,7,0,0,0,0,0,0,0,0,0,0,6,2,0,34113,0,0,0,0,0,0,0,0,0,0,0,0,9354,0,102807,29294,9611,2630,185,573609,124662,12645,4640,83492,1401,25,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,73,0,0,0,0,0,0,0,49,148,317,0,0,18,0,0,0,0,0,0,0,0,0,0,136,15546,7,1028,14068,885,0,13296,195,0,0
NC,37137,80444,661,0,380,20912,0,17,20,0,0,0,0,0,0,5732,0,44171,0,3,3,0,0,0,0,0,0,0,898,0,0,0,0,71,64,0,0,0,0,0,0,0,0,0,0,0,2,0,739,0,1736,0,0,0,2,0,0,0,2,0,0,0,104,32113,0,29096,3733,400,49,2281,436,268553,5571,85056,15077,285124,113089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,187,0,181,0,0,0,0,0,0,0,0,0,0,0,80444,848,384,65264,0,0,50094,184,0,0
NC,37139,128064,9574,0,626,119482,1,40,3,0,0,0,0,0,0,712,0,96189,364,35,3,0,0,0,0,18,0,0,1712,0,0,0,17,3315,0,0,0,0,30,0,0,0,0,0,0,0,279,0,688,0,2262,0,69,0,0,0,0,0,2,0,0,0,64,10066,0,35438,10256,3993,629,863,3809,30323,388,13243,1958,181018,3298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,128064,9574,658,215684,0,0,96933,48,0,0
NC,37141,88956,4318,0,764,47894,0,90,626,0,0,0,0,0,0,2084,0,41986,3,32,114,0,0,0,0,0,0,0,8307,0,0,0,0,0,872,0,6,0,0,0,2,0,0,6,0,0,10,0,1068,2,71693,0,0,0,42,0,0,0,0,0,0,0,12,28723,0,63085,23870,3966,423,5876,127,745369,5189,304626,27597,994451,31633,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,173,0,3,2,25,15,639,0,0,0,0,0,0,0,0,0,88974,4323,937,89922,0,0,44249,57,0,0
NC,37143,77500,40294,0,2996,79938,0,1523,17,0,0,0,0,0,0,1407,0,146119,33,6,0,0,0,0,0,0,0,0,1065,0,0,0,0,114,1,0,0,0,89,0,3,0,0,0,0,0,42,0,1083,0,2276,0,276,0,0,0,0,0,7,0,0,0,67,8628,0,25092,3431,555,53,263,6520,88858,1805,29889,4601,190250,2895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,522,0,3,0,27,0,0,0,0,0,0,0,0,0,0,0,77540,40297,3518,226084,0,0,148091,33,0,0
NC,37145,13697,49,0,962,28136,3,5,7729,0,0,0,47,0,0,12407,0,32437,51,74,7,0,0,0,0,0,0,11,69208,0,0,0,0,0,17,0,11,0,0,0,0,0,0,0,0,0,0,7,5,0,84636,0,0,0,0,0,0,0,0,0,0,0,0,36315,0,40983,13583,3673,1985,483,600331,88491,12963,7143,105931,1249,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,13,0,0,0,0,0,0,0,0,15,49,0,0,5,0,0,0,0,0,0,0,0,0,0,16,13831,49,977,60594,112,0,44931,92,0,0
NC,37147,98002,115591,0,8445,171760,3,21205,16046,1,0,0,0,0,0,7954,0,150760,20,620,67,0,0,0,0,9,0,0,18356,0,0,0,0,1,5752,0,3554,0,2,0,12,0,0,0,0,0,1622,0,6145,2,63370,0,0,0,10,0,0,0,2,0,0,0,75,16696,0,106225,42590,20706,5888,948,11047,326139,6600,162568,65148,418587,8994,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,12,0,0,253,0,0,0,0,0,0,0,0,0,1668,0,16,0,604,0,14,0,0,0,0,0,0,0,0,0,98255,115607,10113,323124,0,0,160651,1224,0,0
NC,37149,1342,20,0,0,1390,1,0,0,4,0,0,51,0,0,226,0,234,121,321,0,0,0,0,0,0,0,14,42231,0,0,0,0,0,50,0,0,0,0,0,5,0,0,16,0,0,0,0,104,0,7987,0,443,4611,0,55,0,0,0,0,0,0,0,3200,0,51261,4755,934,282,643,414893,76162,869,2440,71783,356,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1342,20,0,1626,51,0,460,323,0,0
NC,37151,38670,221,0,1573,32901,0,0,2650,5,2,0,728,0,0,8928,0,22942,281,371,1,0,0,0,0,0,0,362,271556,0,0,0,0,0,54,0,16,0,0,0,0,0,0,0,0,0,0,18,298,0,39781,0,14,0,0,0,0,0,0,0,0,0,0,15362,0,143935,57395,15431,7086,563,1250929,93639,14352,20074,228562,523,73,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1424,44,0,0,0,0,0,0,0,1,841,1728,2,0,298,0,1,1,0,0,0,0,0,0,0,351,41866,223,2415,56492,2808,0,34137,713,0,0
NC,37153,13190,6402,0,3100,10357,0,7,184,57,0,0,9,0,0,1384,0,8156,107,0,276,0,0,0,0,0,0,0,23560,0,0,0,0,0,12,0,167,0,2,0,0,0,0,0,0,0,0,0,99,0,22111,0,613,1,3,0,0,0,0,0,0,0,0,18196,0,102983,28637,8458,3542,12624,262183,479685,9419,40354,210945,107642,971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,9,0,0,0,0,0,0,0,0,4607,3,0,0,20,0,0,7,0,0,0,0,0,0,0,4,13209,6402,7707,18537,16,0,14154,29,0,0
NC,37155,339440,59190,0,9803,155095,33,9047,238,24,0,0,0,0,0,8690,0,265627,105,141,13,0,0,23,0,0,0,0,11237,0,0,0,88,0,3,0,1641,0,22,0,0,0,5,0,0,0,0,0,26751,0,220845,0,37,0,665,0,0,0,0,0,0,0,0,11111,0,95697,42283,11625,3358,212,3904,326984,3065,225731,22736,873602,3857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,0,0,0,0,0,0,0,0,0,3198,2,0,2,187,0,139,0,0,0,0,0,0,0,0,2,339723,59192,13001,420913,4,0,277796,328,0,0
NC,37157,27804,25,0,446,20335,1,0,8797,0,0,0,256,0,0,18671,0,6355,233,978,4,0,0,0,0,0,0,81,125287,0,0,0,0,0,466,0,0,0,0,0,0,0,0,0,0,0,0,6,108,0,54610,0,0,0,0,0,0,0,0,0,0,0,0,20503,0,104946,45100,11534,5332,190,880078,110361,3186,7459,192240,1314,94,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,9,0,0,0,0,0,0,0,0,18,28,0,0,94,0,0,0,0,0,0,0,0,0,0,371,27904,25,464,27155,655,0,25107,1081,0,0
NC,37159,77653,2355,0,264,48242,26,1,256,58,1,0,341,0,0,2383,0,40722,78,32,9,0,0,0,0,0,0,94,168032,0,0,0,0,0,449,0,1,0,0,0,1,0,0,23,0,0,0,29,3,0,45598,0,0,1,0,0,0,0,0,0,0,0,0,35639,0,125512,49902,13106,5569,755,582728,128625,884,1985,171745,666,50,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,611,15,0,1,0,0,0,0,0,316,229,510,25,0,55,0,0,0,0,0,0,0,0,0,0,2245,78789,2380,809,91264,3412,0,43970,102,0,0
NC,37161,5812,586,0,0,8417,0,0,13,3,0,0,16,0,0,118,0,4897,22,150,0,0,0,0,0,0,0,46,108130,0,0,0,0,2,173,0,0,0,1,0,1,0,0,122,1,0,0,5,1116,0,49754,0,517,2651,0,6,0,0,0,0,0,0,1,7892,0,108155,22355,5394,3232,2078,904665,175269,2679,11872,201185,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,3,0,0,29,5,0,4,0,0,0,0,0,0,2,23,0,0,5,0,0,0,0,0,0,0,0,0,0,4,5869,586,2,13323,43,0,5046,160,0,0
NC,37163,192242,124486,0,10621,143893,4,12797,37911,10,0,0,0,0,0,12886,0,202890,2492,36,5312,0,0,0,0,0,0,1,196016,0,0,0,0,0,174,0,14606,0,837,0,3,0,150,99,0,0,11,0,8000,0,63491,0,71,0,119,0,0,0,2,0,0,0,0,13677,0,108612,27483,4336,1116,767,3297,519062,35571,414713,32883,523437,4747,0,0,0,0,0,205,0,0,0,0,68,0,0,19,0,79,150,0,0,403,0,0,0,0,0,0,0,0,0,4266,0,0,4,562,0,1498,1,0,0,0,0,0,0,0,271,192645,124490,14887,347620,271,0,220445,598,205,0
NC,37165,31397,26156,0,1925,25437,63,1886,24,2,0,0,0,0,0,3104,0,45117,212,18,0,0,0,0,0,0,0,0,5342,0,0,0,0,0,1,0,332,0,1,0,0,0,69,0,0,0,0,0,2425,0,53117,0,52,0,17,0,0,0,0,0,0,0,0,5458,0,48462,18658,5538,1466,3763,25111,273365,1848,43992,94926,202205,684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,450,0,0,145,30,0,0,0,0,0,0,0,0,0,0,0,31398,26301,2375,70729,0,0,48672,48,0,0
NC,37167,74605,41360,0,129,21500,0,5,8,310,116,0,34,0,0,310,0,63915,3,172,0,0,0,0,0,0,0,114,127402,0,0,0,0,0,29,0,1,0,0,0,0,0,0,0,0,0,0,3,214,184,32030,0,4,0,0,0,0,0,0,0,0,0,0,28494,0,81305,14741,5254,2459,277,435072,109538,2881,2907,113809,470,111,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,282,64,0,1,0,0,0,0,0,7,33,233,396,0,480,0,0,0,0,0,0,0,0,0,0,1840,75184,41756,169,87735,2114,0,64936,716,0,0
NC,37169,18223,8,0,132,11059,2,0,3131,0,0,0,9,0,0,3706,0,2124,195,591,0,0,0,0,0,0,0,144,99570,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,4,179,0,31216,0,7,4,0,0,0,0,0,0,0,0,0,14278,0,79750,7841,1894,935,340,798494,90281,1856,7201,137796,94,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,196,96,0,142,0,0,0,0,0,0,20,17,0,0,56,0,0,0,0,0,0,0,0,0,0,85,18532,8,152,13324,111,0,6046,743,0,0
NC,37171,77778,28,0,10,32181,29,0,4885,0,0,0,13,0,0,1202,0,13029,8,15,1,0,0,0,0,0,0,21,169663,0,0,0,0,0,849,0,2,0,0,0,1,0,0,0,0,0,0,0,9,0,77399,0,53,32,73,1,0,0,0,0,0,0,0,4584,0,121050,29152,7104,2548,327,804015,75246,14799,10847,93592,32,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,1221,0,0,134,0,0,0,0,0,10,27,130,0,0,56,0,0,0,0,0,0,0,0,0,0,5462,79129,28,47,50728,5615,0,15479,71,0,0
NC,37173,1145,1,0,0,46,0,0,0,99,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,69,6983,0,0,0,0,9,5,0,0,0,0,0,0,0,0,56,12,0,0,0,18,0,1489,0,19,15,0,86,0,0,0,0,0,0,11,31065,0,42573,4469,1097,118,331,1373679,73148,5185,3147,10142,71,0,0,0,0,2,0,0,0,0,0,0,93,0,0,4,0,355,0,0,0,7,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152,1,2,46,0,0,12,0,0,0
NC,37175,13712,4,0,0,3158,0,0,14,78,0,0,0,0,0,5,0,24,117,0,0,0,0,0,0,0,0,5,21776,0,0,0,0,0,143,0,0,0,0,0,0,0,0,187,2,0,0,0,1724,0,1254,0,17,322,0,1152,0,0,0,0,0,0,9,5987,0,72197,7412,1975,999,707,893983,45380,4667,2064,15730,132,0,0,0,0,13,0,0,0,0,0,0,8,0,0,0,0,285,0,0,0,9,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13721,4,0,3182,0,0,38,0,0,0
NC,37177,126347,11372,0,56,38925,3,8,0,0,0,0,0,0,0,78,0,99329,11,53,6,0,0,0,0,1,0,0,740,0,0,0,0,1174,1,0,0,0,1,0,0,0,0,0,0,0,4,0,205,0,2548,0,25,0,0,0,0,0,12,0,0,0,10,34639,0,22705,2645,215,9,134,696,46720,215,17984,6390,701085,33070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,126352,11372,57,138260,0,0,99413,59,0,0
NC,37179,214353,7146,0,1242,50732,4,4,46,0,3,0,50,0,0,1820,0,218509,67,278,0,0,0,0,0,0,0,9,35299,0,0,0,0,0,12,0,10,0,0,0,0,0,0,0,0,0,0,0,119,0,176163,0,2,0,1,0,0,0,0,0,0,0,0,9515,0,142376,60962,17017,7610,4469,648008,124771,4126,1335,112107,998,42,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,166,72,0,1,0,0,0,0,0,2,15,381,0,0,99,0,0,0,0,0,0,0,0,0,0,273,214972,7146,1259,269613,706,0,220510,449,0,0
NC,37181,1617,697,0,819,26641,0,0,2137,1,0,0,1,0,0,3726,0,12303,57,467,204,0,0,0,0,11,0,1,24397,0,0,0,0,0,1,0,30,0,22,0,0,0,0,0,0,0,1,2,77,1,52607,0,0,0,1,0,0,0,0,0,0,0,0,45524,0,54944,16099,6114,2780,596,268988,134940,33002,4688,77372,5028,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,1,0,0,0,0,0,0,462,17,0,0,45,0,0,0,0,0,0,0,0,0,0,1,1659,697,1281,38990,19,0,16515,513,0,0
NC,37183,4216,1913,0,7107,69184,0,270,8009,0,0,0,2,0,0,4310,0,23978,1497,999,479,0,0,0,0,2,0,22,96291,0,0,0,0,0,319,0,1638,0,20,0,6,0,11,0,0,0,0,0,1193,0,36981,0,12,0,43,0,0,0,0,0,0,0,0,66130,0,473722,225750,93827,23102,4993,538861,426439,63665,8420,248935,31470,566,0,1,0,0,0,0,0,0,0,0,19,0,0,0,0,10,0,0,0,6,7,0,82,0,0,0,0,0,0,1023,47,532,0,469,0,2,0,0,0,0,0,0,0,0,7,4276,2445,8130,93638,56,0,29849,1475,0,0
NC,37185,2561,8520,0,1131,24620,0,110,1068,46,0,0,17,0,0,1952,0,16945,27,71,499,0,0,0,0,0,0,104,48535,0,0,0,0,0,4,0,4,0,39,0,0,0,1,0,0,0,0,2,5246,3,90253,0,0,0,0,0,0,0,3,0,0,0,0,41636,0,61267,7692,920,98,224,451579,369618,28074,14392,70481,28360,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,41,8,82,2,298,0,0,0,0,0,0,0,0,0,0,3,2587,8604,1172,41868,28,0,19023,384,0,0
NC,37187,161684,53276,0,355,66284,2,1832,972,0,0,0,0,0,0,2403,0,114430,2,256,4,0,0,0,0,1413,0,0,800,0,0,0,14,259,0,0,1,0,75,0,0,0,0,0,0,0,52,0,1841,0,6112,0,3,0,0,0,0,0,40,0,0,0,452,87371,0,35855,5415,990,69,239,2667,124490,1349,49687,17512,341875,4516,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1196,0,0,0,0,0,0,0,0,0,23,0,6,0,29,0,0,0,0,0,0,0,0,0,0,0,162880,53282,378,180743,0,0,118058,285,0,0
NC,37189,1013,0,0,0,14,0,0,63,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,232,68974,0,0,0,0,1,21,0,0,0,0,0,0,0,0,53,0,0,0,0,1,0,102,0,0,68,0,2989,0,0,0,0,0,0,3,787,0,73765,7554,3600,1142,2924,700871,9352,1045,7070,17134,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,2,0,0,66,0,0,0,0,0,0,1,0,0,0,4,0,43,0,0,0,0,0,0,0,0,0,1015,0,1,19,0,0,6,4,0,0
NC,37191,116483,62087,0,17448,110528,0,8764,32359,14,0,0,0,0,0,9692,0,199532,312,49,3466,0,0,1,0,0,0,45,85252,0,0,0,0,0,201,0,6508,0,7,0,11,0,1,8,0,0,9,0,1690,0,38448,0,3,0,44,0,0,0,41,0,0,0,0,16221,0,94938,35734,14637,4786,552,17657,165120,14370,133654,69056,328421,7741,0,0,0,3,0,0,0,0,0,0,55,0,0,23,0,0,50,0,0,6,41,0,0,0,0,0,0,0,0,5099,0,0,2,512,0,62,0,0,0,0,0,0,0,0,5,116530,62089,22547,310579,5,0,214329,602,0,0
NC,37193,48641,2,0,0,8747,2,0,3017,0,0,0,26,0,0,759,0,2084,3,763,0,0,0,0,0,0,0,1,176692,0,0,0,0,0,789,0,2,0,1,0,92,0,0,0,0,0,0,0,22,0,65048,0,53,2100,1,249,0,0,0,0,0,0,0,8047,0,98759,21509,5511,1880,394,1497244,78769,28291,28863,105038,90,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,1443,76,0,37,0,0,0,0,0,0,61,622,0,0,4,0,0,0,0,0,0,0,0,0,0,420,50782,2,61,11255,1068,0,4347,843,0,0
NC,37195,41997,73096,0,8389,131708,2,7721,29192,29,0,0,1,0,0,3315,0,63396,32,6,913,0,0,0,0,0,0,0,38253,0,0,0,0,0,171,0,12089,0,356,0,93,0,2,2,0,0,8,0,1118,0,14588,0,0,0,23,0,0,0,0,0,0,0,0,16730,0,66492,35050,11578,3543,709,41596,139471,8470,52912,68532,205211,2715,0,0,0,22,0,0,0,0,0,0,120,0,0,45,0,0,56,0,0,5,0,0,0,0,0,0,0,0,0,497,0,1,3,17,0,25,0,0,0,0,0,0,0,0,0,42002,73100,8886,195124,1,0,67214,23,0,0
NC,37197,82148,12,0,168,53198,23,0,7109,0,0,0,24,0,0,908,0,28323,1,235,23,0,0,0,0,0,0,78,88317,0,0,0,0,0,1566,0,4,0,0,0,0,0,0,0,0,0,0,2,14,0,96014,0,10,10,0,0,0,0,0,0,0,0,0,5261,0,65744,12857,2397,939,75,412304,32526,918,4885,70018,38,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,635,9,0,4,0,0,0,0,0,1,127,2009,0,0,83,0,0,0,0,0,0,0,0,0,0,2184,84801,12,296,83788,4218,0,29993,327,0,0
NC,37199,1197,0,0,0,140,0,0,8,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,32,25896,0,0,0,0,0,57,0,0,0,0,0,0,0,0,11,0,0,0,0,21,0,253,0,0,1008,0,3287,0,0,0,0,0,0,7,941,0,46971,2819,765,176,417,767105,23781,4950,2623,17861,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599,53,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,1248,0,0,143,0,0,54,1,0,0
ND,38001,125566,0,0,1005,491,94551,0,0,0,0,0,13867,26190,802256,14178,0,0,344,8539,1703,0,59739,5172,5840,0,576,47597,176553,0,233,0,261,0,1,0,0,0,0,0,0,5,27133,0,0,0,0,0,0,0,7386,0,0,0,0,0,0,0,0,0,0,0,0,3798,0,89911,7132,680,92,136,1567,137,28,644,1304825,17329,170,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125566,0,1007,491,13869,26190,14178,8539,0,0
