StPostal,Fips,Category_001,Category_002,Category_003,Category_004,Category_005,Category_006,Category_010,Category_011,Category_012,Category_013,Category_014,Category_021,Category_022,Category_023,Category_024,Category_025,Category_026,Category_027,Category_028,Category_029,Category_030,Category_031,Category_032,Category_033,Category_034,Category_035,Category_036,Category_037,Category_038,Category_039,Category_041,Category_042,Category_043,Category_044,Category_045,Category_046,Category_047,Category_048,Category_049,Category_050,Category_051,Category_052,Category_053,Category_054,Category_055,Category_056,Category_057,Category_058,Category_059,Category_060,Category_061,Category_066,Category_067,Category_068,Category_069,Category_070,Category_071,Category_072,Category_074,Category_075,Category_076,Category_077,Category_092,Category_111,Category_112,Category_121,Category_122,Category_123,Category_124,Category_131,Category_141,Category_142,Category_143,Category_152,Category_176,Category_190,Category_195,Category_204,Category_205,Category_206,Category_207,Category_208,Category_209,Category_211,Category_212,Category_213,Category_214,Category_215,Category_216,Category_217,Category_218,Category_219,Category_220,Category_221,Category_222,Category_223,Category_224,Category_225,Category_226,Category_227,Category_229,Category_231,Category_232,Category_233,Category_236,Category_237,Category_238,Category_240,Category_241,Category_242,Category_243,Category_244,Category_245,Category_246,Category_247,Category_248,Category_249,Category_250,Category_254,Corn_all,Cotton_all,Sorghum_all,Soybeans_all,Barley_all,Wheat_Durum_all,Wheat_Winter_all,Oats_all,Canteloupe_all,Lettuce_all
KY,21061,13273,0,0,0,48551,0,0,296,0,1,0,0,0,0,16,0,3663,0,0,0,0,0,0,0,0,0,63,59284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,27,0,0,0,0,0,0,0,0,0,0,0,0,16093,0,24622,1216,576,112,169,543067,63298,2452,279,106538,2516,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13423,0,0,52214,0,0,3829,0,0,0
KY,21063,307,0,0,0,417,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,22586,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2763,0,27036,8056,1089,74,499,521131,4687,35551,953,51620,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,0,0,417,0,0,6,0,0,0
KY,21065,2418,0,0,3,8165,0,0,24,0,0,0,0,0,0,2,0,16,17,0,0,0,0,0,0,0,0,296,29759,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,46,0,32,0,0,0,0,0,0,0,0,0,0,0,0,5718,0,31707,18373,3072,757,835,512150,5764,14479,879,101322,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2419,0,3,8182,0,0,18,0,0,0
KY,21067,10888,0,0,0,24436,0,0,591,0,0,0,0,0,0,48,0,162,1,0,0,0,0,0,0,0,0,1819,53112,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,142,0,22,0,0,0,0,0,0,0,0,0,0,0,0,4476,0,89646,85016,50979,19187,893,86168,1426,161,430,391935,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10915,0,0,24598,0,0,237,0,0,0
KY,21069,12751,0,0,1,59710,0,0,731,0,0,0,0,0,0,70,0,926,0,2,5,0,0,0,0,0,0,19049,201548,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,0,38,0,0,0,0,0,0,0,0,0,0,0,0,2221,0,42014,12726,2796,835,1001,418193,9023,2339,3561,221571,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13018,0,1,60636,0,0,1263,2,0,0
KY,21071,8,0,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6661,0,46112,30000,11741,2631,23958,946428,313,6556,511,62957,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,27,0,0,0,0,0,0
KY,21073,6455,0,0,0,11653,0,0,497,0,0,0,0,0,0,26,0,142,0,0,0,0,0,0,0,0,0,1106,32008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,71,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5528,0,50486,20407,10257,3164,489,248225,42141,1458,8972,167020,26,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6461,0,0,11795,0,0,174,0,0,0
KY,21075,104688,0,0,2,233716,0,0,0,0,9,0,0,0,0,8,0,37672,0,0,0,0,0,0,0,0,0,123,6042,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1597,0,0,0,0,0,0,0,0,0,0,0,0,69413,0,23753,3507,1869,671,79,46075,108,0,755,12054,115897,5503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104693,0,2,271388,0,0,37685,0,0,0
KY,21077,1452,0,0,3,9298,0,0,474,0,0,0,0,0,0,5,0,62,0,0,0,0,0,0,0,0,0,289,15133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,18310,0,15971,4644,3715,1283,655,167542,7679,269,1816,52407,116,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1452,0,3,9360,0,0,67,0,0,0
KY,21079,4858,0,0,5,8394,1,0,356,0,0,0,0,0,0,28,0,60,1,1,1,0,0,0,0,0,0,3029,134400,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,11,22,0,33,0,0,0,0,0,0,0,0,0,0,0,0,7075,0,31977,4514,1346,395,510,273537,5577,760,247,195579,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4871,0,5,8454,0,0,101,1,0,0
KY,21081,996,0,0,0,3007,0,0,136,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,639,51902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2987,0,35516,8335,3189,748,524,374777,48716,941,20130,198005,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002,0,0,3011,0,0,14,0,0,0
KY,21083,306697,0,0,79,362474,0,0,673,0,759,0,0,0,0,1777,0,101208,0,0,0,0,8,0,0,0,0,59,21128,0,2,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744,0,0,0,0,0,0,0,0,0,0,0,0,5319,0,69413,10435,4486,1901,984,509219,6747,3,448,175651,20125,925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,306719,0,79,463683,1,0,103007,0,0,0
KY,21085,40395,0,0,0,110686,0,0,346,0,19,0,0,0,0,45,0,3154,0,0,0,0,0,0,0,0,0,523,146394,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,92,0,0,0,0,0,0,0,0,0,0,0,0,22199,0,58082,5664,3454,834,711,811186,40432,804,571,224001,51,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,40569,0,0,113847,0,0,3373,7,0,0
KY,21087,31172,0,0,1,59281,3,0,2991,0,0,0,0,0,0,292,0,1637,3,0,1,0,0,0,0,0,0,508,145202,0,0,0,0,0,22,0,0,0,1,0,0,0,0,0,0,0,0,0,7,60,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4684,0,38157,1808,1084,440,418,395123,8249,1378,351,137977,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31372,0,3,60919,1,0,2131,0,0,0
KY,21089,2902,0,0,0,10906,0,0,53,0,0,0,0,0,0,8,0,3,0,0,4,0,0,0,0,0,0,105,30618,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26842,0,57674,32238,11725,3025,1818,731369,4490,389,4031,101958,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2910,0,0,10909,0,0,19,0,0,0
KY,21091,31732,0,0,6,69477,0,0,258,0,175,0,0,0,0,131,0,4356,0,0,0,0,0,0,0,0,0,54,27466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,335,0,0,0,0,0,0,0,0,0,0,0,0,31681,0,17537,2675,2015,1518,409,334293,1255,58,831,43778,1737,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31741,0,6,73833,0,0,4496,0,0,0
KY,21093,130289,0,0,3,184101,0,0,961,0,3117,0,0,0,0,154,0,10277,6,0,0,0,0,0,0,0,0,2540,159858,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,77,0,0,0,0,0,0,0,0,0,0,0,0,8277,0,90823,34181,19953,6931,3814,834223,51500,909,995,242630,26783,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130409,0,3,194378,0,0,10551,0,0,0
KY,21095,22,0,0,1,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3082,0,62097,21325,8459,1308,36352,1148371,618,30292,2564,32001,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,1,55,0,0,0,0,0,0
KY,21097,13034,0,0,0,20124,0,0,1220,0,0,0,0,0,0,73,0,153,0,0,1,0,0,0,0,0,0,2709,109655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,14,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3410,0,48787,6845,2150,905,226,287545,27902,2527,13673,350901,1,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13054,0,0,20277,0,0,246,0,0,0
KY,21099,25495,0,0,3,52306,0,0,3010,0,5,0,0,0,0,268,0,2241,9,0,13,0,0,0,0,0,0,6948,186254,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1457,0,34,0,0,0,0,0,0,0,0,0,0,0,0,9414,0,43852,3595,2378,659,688,611704,70635,3612,532,177165,514,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25588,0,3,54547,0,0,2602,0,0,0
KY,21101,296114,0,0,3315,467914,6,0,221,0,1095,0,0,0,0,88,0,12075,1,0,0,0,0,0,0,0,0,82,47348,0,15,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,37,0,2459,0,0,0,0,0,0,0,0,0,0,0,0,82217,0,57805,18276,8106,3119,1482,248835,4479,10,92,44354,29122,16002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296126,0,3315,479989,0,0,12175,0,0,0
KY,21103,15553,0,0,7,49940,0,0,750,0,3,0,0,0,0,131,0,55,0,0,2,0,0,0,0,0,0,3792,85824,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,108,174,0,31,0,0,0,0,0,0,0,0,0,0,0,0,6211,0,40776,4962,1498,567,364,337063,19551,853,3717,265473,217,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15614,0,7,49995,0,0,247,0,0,0
KY,21105,197260,0,0,4,184569,0,0,0,0,16,0,0,0,0,20,0,54024,0,0,0,0,0,0,0,0,0,569,11964,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3352,0,0,0,0,0,0,0,0,0,0,0,0,26237,0,23161,1960,990,295,114,94497,919,1,131,21387,105524,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197268,0,4,238593,0,0,54052,0,0,0
KY,21107,143052,0,0,532,231309,0,0,251,0,1022,0,0,0,0,460,0,2861,4,0,1,0,0,0,0,0,0,375,73196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,2025,0,0,0,0,0,0,0,0,0,0,0,0,26142,0,56954,16480,6237,2535,3999,746966,49117,27,677,129365,44849,56408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143059,0,532,234170,0,0,3328,0,0,0
KY,21109,378,0,0,3,431,0,0,25,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,179,55745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1364,0,44655,19492,1332,175,1960,730549,682,25128,831,114262,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,0,3,432,0,0,13,0,0,0
KY,21111,3054,0,0,1,10174,0,0,153,0,10,0,0,0,0,21,0,728,1,0,0,0,0,0,0,0,0,287,11109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,704,0,8,0,0,0,0,0,0,0,0,0,0,0,0,45830,0,196037,218409,114050,72382,3281,360624,14545,544,494,89052,6975,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3107,0,1,10902,0,0,802,0,0,0
KY,21113,4471,0,0,3,8291,1,0,93,0,0,0,0,0,0,35,0,566,0,0,0,0,0,0,0,0,0,1179,56065,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2922,0,34564,14020,7480,2852,595,153571,5127,433,118,209703,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4484,0,3,8857,0,0,614,0,0,0
KY,21115,19,0,0,0,81,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5238,0,30397,18733,7131,1174,6688,628962,1811,19608,491,38274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,82,0,0,1,0,0,0
KY,21117,581,0,0,4,1536,0,0,36,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,487,18327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7596,0,61909,42993,21839,7178,291,222046,6347,322,3310,77016,29,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,584,0,4,1544,1,0,17,0,0,0
KY,21119,18,0,0,0,46,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2902,0,40864,14251,5198,953,52752,819484,193,9592,266,69174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,46,0,0,0,0,0,0
KY,21121,1646,0,0,7,1148,0,0,6,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,40,29688,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2416,0,52280,29928,6889,1547,6329,872926,600,13026,2226,95027,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1650,0,7,1156,0,0,13,0,0,0
KY,21123,79760,0,0,7,129733,3,0,1427,0,0,0,0,0,0,471,0,17225,3,0,2,0,0,0,0,0,0,1838,87228,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,3,113,0,12,0,0,0,0,0,0,0,0,0,0,0,0,2096,0,30281,2793,1472,288,228,308654,8468,828,79,85560,109,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79830,0,7,146958,0,0,17766,0,0,0
KY,21125,1536,0,0,12,2037,0,0,170,0,0,0,0,0,0,7,0,6,1,1,0,0,0,0,0,0,0,168,129134,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0,8,0,0,0,0,0,0,0,0,0,0,0,0,21126,0,65288,64108,16854,6295,6677,558801,3159,166327,904,234157,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1564,0,12,2043,0,0,41,1,0,0
KY,21127,24,0,0,0,139,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6356,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12610,0,48905,19400,6678,1230,4972,1027737,10485,12007,2367,56050,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,139,0,0,1,0,0,0
KY,21129,83,0,0,0,420,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23,4232,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5286,0,34619,10063,1660,281,813,422352,4750,74225,564,48432,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,421,0,0,1,0,0,0
KY,21131,21,0,0,0,66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3658,0,50671,9061,2287,331,32668,1013251,229,13092,1047,37044,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,66,0,0,0,0,0,0
KY,21133,39,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806,0,47334,18266,6026,1297,41117,784281,486,28429,608,47207,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,2,0,0,0,0,0,0
KY,21135,3936,0,0,6,43934,0,0,113,0,0,0,0,0,0,7,0,215,0,0,3,0,0,0,0,0,0,1544,65534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,35775,0,50822,15744,3363,425,480,1097881,8292,946,9414,88010,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3943,0,6,44149,0,0,229,0,0,0
KY,21137,40619,0,0,4,48266,0,0,449,0,0,0,0,0,0,159,0,539,32,3,35,0,0,0,0,0,0,10290,205619,0,0,0,0,0,821,0,0,0,6,0,0,0,0,0,0,0,0,0,10,18,0,374,0,0,0,0,0,0,0,0,0,0,0,0,4061,0,46342,5598,2686,637,628,411184,3843,591,504,185147,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40768,0,4,48806,0,0,846,3,0,0
KY,21139,74773,0,0,93,114536,0,0,4,0,87,0,0,0,0,31,0,6188,0,0,0,0,5,0,0,0,0,90,91686,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,927,0,0,0,0,0,0,0,0,0,0,0,0,81648,0,27223,3093,1444,796,6768,436367,23665,19,108,82970,25269,6959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74777,0,93,120724,0,0,6223,0,0,0
KY,21141,270224,0,0,79,147950,0,0,3173,0,1,0,0,0,0,583,0,214468,77,0,0,0,0,0,0,664,0,4946,117874,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766,0,484,0,0,0,0,0,0,0,0,0,0,0,0,4822,0,84115,6944,4800,1390,267,490076,21293,622,399,223781,532,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576,0,0,0,0,0,0,1,0,0,918,0,0,0,0,0,0,0,0,0,0,1163,270800,0,80,364499,1163,0,215628,918,0,0
KY,21143,32281,0,0,124,44465,0,0,15,0,9,0,0,0,0,49,0,9802,0,0,0,0,1009,0,0,0,0,170,30176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,893,0,0,0,0,0,0,0,0,0,0,0,0,118913,0,16908,3923,1103,399,346,419508,17085,1,169,31430,8067,975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32355,0,124,54267,0,0,9925,0,0,0
KY,21145,69719,0,0,7,122210,0,0,29,0,2676,0,0,0,0,70,0,23117,0,0,0,0,0,0,0,0,0,154,6900,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302,0,0,0,0,0,0,0,0,0,0,0,0,51591,0,71296,27776,11921,6646,536,242725,5216,0,149,78518,39805,8846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69724,0,7,145327,0,0,23192,0,0,0
KY,21147,74,0,0,1,168,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,53,10288,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6426,0,63399,12621,3142,1006,5138,814922,4644,272240,2214,42870,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,1,172,0,0,8,0,0,0
KY,21149,188426,0,0,359,242967,0,0,283,0,40,0,0,0,0,226,0,12830,1,0,12,0,0,0,0,0,0,453,25533,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,211,0,326,0,0,0,0,0,0,0,0,0,0,0,0,6584,0,28137,2050,1041,421,326,181252,2131,2,541,30711,9874,2438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188450,0,359,255797,0,0,13080,0,0,0
KY,21151,6180,0,0,8,5722,0,0,144,0,0,0,0,0,0,36,0,4,2,2,1,0,0,0,0,0,0,2316,163061,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,23,284,0,31,0,0,0,0,0,0,0,0,0,0,0,0,8399,0,82042,42040,18637,5354,1368,480679,21848,7186,1121,428869,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6188,0,8,5727,0,0,47,2,0,0
KY,21153,100,0,0,0,274,0,0,31,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,29,9208,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,21782,9919,2247,212,13752,775880,546,10132,362,45819,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,276,0,0,2,0,0,0
